url,status,score,verdict,coverage_state,page_fetch_state,robots_txt_state,indexing_state,last_crawl_time,last_modified,google_canonical,user_canonical,source_sitemap,recommendation,inspection_error
"https://haven-h1b.com/tools/document-pack-builder","indexed","44","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-04T23:00:29Z","2026-09-04T12:12:19.557Z","https://haven-h1b.com/tools/document-pack-builder","https://haven-h1b.com/tools/document-pack-builder","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/amazon-com-services","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-08-21T14:56:56Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/amazon-com-services","https://haven-h1b.com/jobs/amazon-com-services","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/google","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-08-30T17:26:50Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/google","https://haven-h1b.com/jobs/google","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/meta-platforms","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-07T15:30:43Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/meta-platforms","https://haven-h1b.com/jobs/meta-platforms","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/microsoft","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-11T12:58:37Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/microsoft","https://haven-h1b.com/jobs/microsoft","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/cognizant-technology-solutions","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-08-29T06:12:07Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/cognizant-technology-solutions","https://haven-h1b.com/jobs/cognizant-technology-solutions","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/apple","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-11T06:45:07Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/apple","https://haven-h1b.com/jobs/apple","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/infosys","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-09T17:49:28Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/infosys","https://haven-h1b.com/jobs/infosys","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/ernst-and-young-u-s","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-09T17:22:53Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/ernst-and-young-u-s","https://haven-h1b.com/jobs/ernst-and-young-u-s","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/deloitte-consulting","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-04T04:35:10Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/deloitte-consulting","https://haven-h1b.com/jobs/deloitte-consulting","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/amazon-web-services","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-08-30T20:50:26Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/amazon-web-services","https://haven-h1b.com/jobs/amazon-web-services","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/qualcomm-technologies","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-14T18:57:03Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/qualcomm-technologies","https://haven-h1b.com/jobs/qualcomm-technologies","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/linkedin","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-12T09:26:56Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/linkedin","https://haven-h1b.com/jobs/linkedin","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/nvidia","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-01T02:09:05Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/nvidia","https://haven-h1b.com/jobs/nvidia","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/compunnel-software-group","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/tata-consultancy-services","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-07T20:19:21Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/tata-consultancy-services","https://haven-h1b.com/jobs/tata-consultancy-services","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/jpmorgan-chase-and","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-07T21:19:30Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/jpmorgan-chase-and","https://haven-h1b.com/jobs/jpmorgan-chase-and","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/tt-commerce-and-global-services","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-14T15:49:53Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/tt-commerce-and-global-services","https://haven-h1b.com/jobs/tt-commerce-and-global-services","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/cisco-systems","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-08-30T19:56:57Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/cisco-systems","https://haven-h1b.com/jobs/cisco-systems","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/capgemini-america","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/salesforce","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-07-26T23:06:18Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/salesforce","https://haven-h1b.com/jobs/salesforce","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/intel","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-01T02:14:03Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/intel","https://haven-h1b.com/jobs/intel","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/wipro","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-12T13:10:47Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/wipro","https://haven-h1b.com/jobs/wipro","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/tesla","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-14T18:12:17Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/tesla","https://haven-h1b.com/jobs/tesla","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/oracle-america","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-10T03:06:39Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/oracle-america","https://haven-h1b.com/jobs/oracle-america","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/wal-mart-associates","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-09T17:22:53Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/wal-mart-associates","https://haven-h1b.com/jobs/wal-mart-associates","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/cgi-technologies-and-solutions","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-09T21:50:43Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/cgi-technologies-and-solutions","https://haven-h1b.com/jobs/cgi-technologies-and-solutions","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/accenture","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-14T05:52:25Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/accenture","https://haven-h1b.com/jobs/accenture","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/ltimindtree","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-06T21:33:24Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/ltimindtree","https://haven-h1b.com/jobs/ltimindtree","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/hcl-america","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/fidelity-technology-group-d-b-a-fidelity-investments","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-08-30T20:07:10Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/fidelity-technology-group-d-b-a-fidelity-investments","https://haven-h1b.com/jobs/fidelity-technology-group-d-b-a-fidelity-investments","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/qualcomm-atheros","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-01T08:51:05Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/qualcomm-atheros","https://haven-h1b.com/jobs/qualcomm-atheros","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/paypal","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-07T23:01:55Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/paypal","https://haven-h1b.com/jobs/paypal","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/amazon-development-center-u-s","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-10T23:03:26Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/amazon-development-center-u-s","https://haven-h1b.com/jobs/amazon-development-center-u-s","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/mphasis","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-10T03:15:09Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/mphasis","https://haven-h1b.com/jobs/mphasis","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/ibm","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-08-30T15:03:05Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/ibm","https://haven-h1b.com/jobs/ibm","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/tata-consultancy-svcs","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-12T13:46:47Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/tata-consultancy-svcs","https://haven-h1b.com/jobs/tata-consultancy-svcs","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/goldman-sachs-and","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/amazon-data-services","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-08-22T08:55:55Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/amazon-data-services","https://haven-h1b.com/jobs/amazon-data-services","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/adobe","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-06T21:13:36Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/adobe","https://haven-h1b.com/jobs/adobe","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/goldman-sachs-services","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-08-19T23:56:51Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/goldman-sachs-services","https://haven-h1b.com/jobs/goldman-sachs-services","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/randstad-digital","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-12T13:33:22Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/randstad-digital","https://haven-h1b.com/jobs/randstad-digital","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/morgan-stanley-services-group","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-08-19T23:13:20Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/morgan-stanley-services-group","https://haven-h1b.com/jobs/morgan-stanley-services-group","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/palo-alto-networks","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-08-19T23:59:13Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/palo-alto-networks","https://haven-h1b.com/jobs/palo-alto-networks","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/snowflake","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/kforce","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-08-30T03:53:08Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/kforce","https://haven-h1b.com/jobs/kforce","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/goldman-sachs-bank","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-08-30T03:16:04Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/goldman-sachs-bank","https://haven-h1b.com/jobs/goldman-sachs-bank","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/qualcomm-innovation-center","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/people-tech-group","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/citibank-n-a","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-09T10:51:53Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/citibank-n-a","https://haven-h1b.com/jobs/citibank-n-a","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/ebay","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-04T10:17:25Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/ebay","https://haven-h1b.com/jobs/ebay","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/regeneron-pharmaceuticals","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/jpmorgan-chase","unknown","99","NEUTRAL","URL is unknown to Google","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/capital-one-services","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-06T23:22:46Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/capital-one-services","https://haven-h1b.com/jobs/capital-one-services","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/tech-mahindra-americas","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-07T20:42:38Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/tech-mahindra-americas","https://haven-h1b.com/jobs/tech-mahindra-americas","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/synopsys","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/qualcomm","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-08-30T09:35:25Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/qualcomm","https://haven-h1b.com/jobs/qualcomm","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/university-of-michigan","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-05T15:42:41Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/university-of-michigan","https://haven-h1b.com/jobs/university-of-michigan","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/intuit","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-09-12T21:19:20Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/intuit","https://haven-h1b.com/jobs/intuit","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
