url,status,score,verdict,coverage_state,page_fetch_state,robots_txt_state,indexing_state,last_crawl_time,last_modified,google_canonical,user_canonical,source_sitemap,recommendation,inspection_error
"https://haven-h1b.com/jobs/amazon-com-services","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/google","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/meta-platforms","unknown","99","NEUTRAL","URL is unknown to Google","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/microsoft","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/cognizant-technology-solutions","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/apple","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/infosys","unknown","99","NEUTRAL","URL is unknown to Google","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/ernst-and-young-u-s","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/deloitte-consulting","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/amazon-web-services","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/qualcomm-technologies","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/linkedin","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/nvidia","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/compunnel-software-group","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/tata-consultancy-services","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/jpmorgan-chase-and","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/tt-commerce-and-global-services","unknown","99","NEUTRAL","URL is unknown to Google","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/cisco-systems","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/capgemini-america","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/salesforce","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-07-17T06:02:15Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/salesforce","https://haven-h1b.com/jobs/salesforce","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/intel","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/wipro","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/tesla","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/oracle-america","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/wal-mart-associates","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/cgi-technologies-and-solutions","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/accenture","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/ltimindtree","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/hcl-america","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/fidelity-technology-group-d-b-a-fidelity-investments","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/qualcomm-atheros","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/paypal","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/amazon-development-center-u-s","unknown","99","NEUTRAL","URL is unknown to Google","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/mphasis","unknown","99","NEUTRAL","URL is unknown to Google","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/ibm","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/tata-consultancy-svcs","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/goldman-sachs-and","unknown","99","NEUTRAL","URL is unknown to Google","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
"https://haven-h1b.com/jobs/amazon-data-services","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/adobe","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/goldman-sachs-services","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/randstad-digital","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/morgan-stanley-services-group","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/palo-alto-networks","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/snowflake","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/kforce","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/goldman-sachs-bank","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/qualcomm-innovation-center","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/people-tech-group","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/citibank-n-a","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/ebay","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/regeneron-pharmaceuticals","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/jpmorgan-chase","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/capital-one-services","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/tech-mahindra-americas","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/synopsys","discovered_not_indexed","114","NEUTRAL","Discovered - currently not indexed","PAGE_FETCH_STATE_UNSPECIFIED","ROBOTS_TXT_STATE_UNSPECIFIED","INDEXING_STATE_UNSPECIFIED","","2026-06-24T18:15:58.000Z","","","https://haven-h1b.com/sitemap.xml","Add a crawlable contextual link from an indexed hub or related article, confirm sitemap lastmod, and inspect the live URL.",""
"https://haven-h1b.com/jobs/qualcomm","indexed","24","PASS","Submitted and indexed","SUCCESSFUL","ALLOWED","INDEXING_ALLOWED","2026-07-15T20:06:29Z","2026-06-24T18:15:58.000Z","https://haven-h1b.com/jobs/qualcomm","https://haven-h1b.com/jobs/qualcomm","https://haven-h1b.com/sitemap.xml","Inspect the URL manually in Search Console and confirm the live page is indexable.",""
